כווייה	kviˈja
כוונה	kavaˈna
כוורן	kavˈran
כוורת	kaˈveret
כוח	koˈax
כוכב	koˈxav
כוכבית	koxaˈvit
כול	ˈkol
כולל	koˈlel
כומר	ˈkomer
כונן	koˈnan
כוננות	koneˈnut
כוס	ˈkos
כוסמין	kusˈmin
כור	ˈkur
כורח	ˈkorax
כורסה	kurˈsa
כושר	ˈkoʃer
כותונת	kuˈtonet
כותל	ˈkotel
כותנה	kutˈna
כותרת	koˈteret
כזה	kaˈze
כחול	kaˈxol
כחוש	kaˈxuʃ
כחלחל	kxalˈxal
כחש	ˈkaxaʃ
כי	ˈki
כיבוד	kiˈbud
כיבוי	kiˈbuj
כיבוש	kiˈbuʃ
כיוון	keˈvan
כיווץ	kiˈvuts
כיום	kaˈjom
כיור	kiˈjor
כייס	kaˈjas
כיכוב	kiˈxuv
כיכר	kiˈkar
כימות	kiˈmut
כינה	kiˈna
כינוי	kiˈnuj
כינון	kiˈnun
כינוס	kiˈnus
כינור	kiˈnor
כיס	ˈkis
כיסא	kiˈse
כיסוי	kiˈsuj
כיסופים	kisuˈfim
כיעור	kiˈʔur
כיף	ˈkef
כיפה	kiˈpa
כיפור	kiˈpur
כיפי	keˈfi
כיצד	kejˈtsad
כירה	kiˈra
כירסום	kirˈsum
כישוף	kiˈʃuf
כישורים	kiʃuˈrim
כישלון	kiʃaˈlon
כיתה	kiˈta
כיתוב	kiˈtuv
כך	ˈkax
ככה	ˈkaxa
ככר	kiˈkar
כלא	ˈkele
כלב	ˈkelev
כלבה	kalˈba
כלבלב	klavˈlav
כלה	kaˈla
כלוא	kaˈlu
כלוב	kˈluv
כלול	kaˈlul
כלום	kˈlum
כלומר	keloˈmar
כלור	xˈlor
כלי	kˈli
כליב	kˈliv
כליה	kilˈja
כליל	kaˈlil
כלכלה	kalkaˈla
כלכלי	kalkaˈli
כלל	kˈlal
כללות	klaˈlut
כללי	klaˈli
כלפי	klaˈpei
כמה	ˈkama
כמו	kˈmo
כמובן	kamuˈvan
כמות	kaˈmut
כמעט	kimˈʔat
כן	ˈkan
כנגד	keˈneged
כנוע	kaˈnua
כנופיה	knufˈja
כנות	keˈnut
כניסה	kniˈsa
כניעה	kniˈʔa
כננת	kaˈnenet
כנס	ˈkenes
כנסייה	knesiˈja
כנסת	kˈneset
כנען	kˈnaʔan
כנף	kaˈnaf
כנר	kaˈnar
כנראה	kanirˈʔe
כס	ˈkes
כסות	kˈsut
כסיל	kˈsil
כסף	ˈkesef
כספומט	kaspoˈmat
כספי	kasˈpi
כספת	kaˈsefet
כעבור	kaʔaˈvor
כעוס	kaˈʔus
כעס	ˈkaʔas
כעת	kaˈʔet
כף	ˈkaf
כפוי	kaˈfuj
כפול	kaˈful
כפוף	kaˈfuf
כפי	kˈfi
כפייה	kfiˈja
כפיף	kaˈfif
כפיפה	kfiˈfa
כפית	kaˈpit
כפכף	kafˈkaf
כפל	ˈkefel
כפליים	kifˈlajim
כפן	kaˈfan
כפפה	kfaˈfa
כפר	kˈfar
כפרה	kapaˈra
כפתור	kafˈtor
כר	ˈkar
כראוי	karaˈʔuj
כרגיל	karaˈgil
כרגע	kaˈrega
כרוב	kˈruv
כרובית	kruˈvit
כרוז	kˈruz
כרוך	kaˈrux
כרוכית	kruˈxit
כרזה	kraˈza
כרטיס	karˈtis
כרטיסיה	kartisiˈja
כרייה	kriˈja
כריך	kaˈrix
כריכה	kriˈxa
כריש	kaˈriʃ
כרית	kaˈrit
כרך	ˈkerex
כרכוב	karˈkov
כרכום	karˈkom
כרם	ˈkerem
כרס	kaˈres
כרע	ˈkera
כרפס	karˈpas
כשהוא	kʃeˈhu
כשיר	kaˈʃir
כשל	ˈkeʃel
כשר	kaˈʃer
כשרון	kiʃˈron
כשרות	kaʃˈrut
כת	ˈkat
כתב	kˈtav
כתבה	kataˈva
כתבן	katˈvan
כתוב	kaˈtuv
כתובה	ktuˈba
כתוביות	ktuviˈjot
כתובת	kˈtovet
כתום	kaˈtom
כתוצאה	ketotsaˈʔa
כתיב	kˈtiv
כתיבה	ktiˈva
כתישה	ktiˈʃa
כתם	ˈketem
כתף	kaˈtef
כתר	ˈketer
ל	le
לְ	le
לְאַבְזֵר	leʔavˈzer
לְאַבְחֵן	leʔavˈxen
לְאַבְטֵחַ	leʔavˈteax
לְאַבֵּד	leʔaˈbed
לְאַבֵּן	leʔaˈben
לְאַבֵּק	leʔaˈbek
לְאַגֵד	leʔaˈged
לְאַגֵף	leʔaˈgef
לְאַגֵּד	leʔaˈged
לְאַגֵּף	leʔaˈgef
לְאַדּוֹת	leʔaˈdot
לְאַדוֹת	leʔaˈdot
לְאַוּוֹת	leʔaˈvot
לְאַווְרֵר	leʔavˈrer
לְאַווְשֵׁשׁ	leʔavˈʃeʃ
לְאַווְשֵׁשׁ	leʔavˈʃeʃ
לְאַזְכֵּר	leʔazˈker
לְאַזֵן	leʔaˈzen
לְאַזֵּן	leʔaˈzen
לְאַחְזֵר	leʔaxˈzer
לְאַחְסֵן	leʔaxˈsen
לְאַחֵד	leʔaˈxed
לְאַחֵל	leʔaˈxel
לְאַחֵר	leʔaˈxer
לְאַחַר	leʔaˈxar
לְאַחוֹת	leʔaˈxot
לְאַט	leˈʔat
לְאַייֵד	leʔaˈjed
לְאַייֵם	leʔaˈjem
לְאַייֵן	leʔaˈjen
לְאַייֵר	leʔaˈjer
לְאַייֵשׁ	leʔaˈjeʃ
לְאַייֵת	leʔaˈjet
לְאַייֵּד	leʔaˈjed
לְאַייֵּם	leʔaˈjem
לְאַייֵּן	leʔaˈjen
לְאַייֵּר	leʔaˈjer
לְאַייֵּשׁ	leʔaˈjeʃ
לְאַייֵּת	leʔaˈjet
לְאַכְזֵב	leʔaxˈzev
לְאַכְלֵס	leʔaxˈles
לְאַכְסֵן	leʔaxˈsen
לְאַכֵּל	leʔaˈkel
לְאַלְחֵשׁ	leʔalˈxeʃ
לְאַלְתֵר	leʔalˈter
לְאַלְתֵּר	leʔalˈter
לְאַלֵף	leʔaˈlef
לְאַלֵץ	leʔaˈlets
לְאַלֵּף	leʔaˈlef
לְאַלֵּץ	leʔaˈlets
לְאַמְלֵל	leʔamˈlel
לְאַמֵן	leʔaˈmen
לְאַמֵץ	leʔaˈmets
לְאַמֵת	leʔaˈmet
לְאַמֵּן	leʔaˈmen
לְאַמֵּץ	leʔaˈmets
לְאַמֵּת	leʔaˈmet
לְאַן	leˈan
לְאַנּוֹת	leʔaˈnot
לְאַנוֹת	leʔaˈnot
לְאַפְייֵן	leʔafˈjen
לְאַפְנֵן	leʔafˈnen
לְאַפְשֵׁר	leʔafˈʃer
לְאַפְשֵׁר	leʔafˈʃer
לְאַפֵּס	leʔaˈpes
לְאַפֵּר	leʔaˈper
לְאַרְגֵן	leʔarˈgen
לְאַרְגֵּן	leʔarˈgen
לְאַרֵחַ	leʔaˈreax
לְאַרֵס	leʔaˈres
לְאַרֵעַ	leʔaˈrea
לְאַרֵר	leʔaˈrer
לְאַשְׁפֵּז	leʔaʃˈpez
לְאַשֵׁר	leʔaˈʃer
לְאַשֵׁשׁ	leʔaˈʃeʃ
לְאַשְׁפֵּז	leʔaʃˈpez
לְאַשֵּׁר	leʔaˈʃer
לְאַשֵּׁשׁ	leʔaˈʃeʃ
לְאַתְגֵר	leʔatˈger
לְאַתְגֵּר	leʔatˈger
לְאַתְחֵל	leʔatˈxel
לְאַתֵר	leʔaˈter
לְאַתֵּר	leʔaˈter
לְאָן	leˈan
לְאָרֵחַ	leʔaˈreax
לְאָרֵס	leʔaˈres
לְאָרֵעַ	leʔaˈrea
לְאָרֵר	leʔaˈrer
לְאוֹם	leˈʔom
לְאוֹנֵן	leʔoˈnen
לְאוֹרֵךְ	leˈʔorex
לְאוֹרֶךְ	leˈʔorex
לְאוֹשֵׁשׁ	leʔoˈʃeʃ
לְאוֹשֵׁשׁ	leʔoˈʃeʃ
לְאוֹתֵת	leʔoˈtet
לְאוּמִי	leʔuˈmi
לְאוּמִּי	leʔuˈmi
לְבִטְחוֹן	levitˈxon
לְבִיטְחוֹן	levitˈxon
לְבֵנַה	leveˈna
לְבֵנָה	leveˈna
לְבַאֵס	levaˈʔes
לְבַאֵר	levaˈʔer
לְבַד	leˈvad
לְבַדֵד	levaˈded
לְבַדֵחַ	levaˈdeax
לְבַדֵל	levaˈdel
לְבַדֵר	levaˈder
לְבַדֵּד	levaˈded
לְבַדֵּחַ	levaˈdeax
לְבַדֵּל	levaˈdel
לְבַדֵּר	levaˈder
לְבַדּוֹת	levaˈdot
לְבַדוֹת	levaˈdot
לְבַזְבֵּז	levazˈbez
לְבַזֵר	levaˈzer
לְבַזֵּר	levaˈzer
לְבַזּוֹת	levaˈzot
לְבַזוֹת	levaˈzot
לְבַטֵא	levaˈte
לְבַטֵחַ	levaˈteax
לְבַטֵל	levaˈtel
לְבַטֵּא	levaˈte
לְבַטֵּחַ	levaˈteax
לְבַטֵּל	levaˈtel
לְבַייֵל	levaˈjel
לְבַייֵם	levaˈjem
לְבַייֵן	levaˈjen
לְבַייֵץ	levaˈjets
לְבַייֵשׁ	levaˈjeʃ
לְבַייֵת	levaˈjet
לְבַייֵּל	levaˈjel
לְבַייֵּם	levaˈjem
לְבַייֵּן	levaˈjen
לְבַייֵּץ	levaˈjets
לְבַייֵּשׁ	levaˈjeʃ
לְבַייֵּת	levaˈjet
לְבַכֵּר	levaˈker
לְבַכּוֹת	levaˈkot
לְבַלְבֵּל	levalˈbel
לְבַלְגֵן	levalˈgen
לְבַלְגֵּן	levalˈgen
לְבַלּוֹת	levaˈlot
לְבַלוֹת	levaˈlot
לְבַנַה	levaˈna
לְבַסֵס	levaˈses
לְבַסֵּס	levaˈses
לְבַעְבֵּעַ	levaʔaˈbea
לְבַעֵר	levaˈʔer
לְבַצְבֵּץ	levatsˈbets
לְבַצֵעַ	levaˈtsea
לְבַצֵר	levatˈser
לְבַצֵּעַ	levaˈtsea
לְבַצֵּר	levatˈser
לְבַקֵעַ	levaˈkea
לְבַקֵר	levaˈker
לְבַקֵשׁ	levaˈkeʃ
לְבַקֵּעַ	levaˈkea
לְבַקֵּר	levaˈker
לְבַקֵּשׁ	levaˈkeʃ
לְבַרְבֵּר	levarˈber
לְבַרֵא	levaˈre
לְבַרֵךְ	levaˈrex
לְבַרֵר	levaˈrer
לְבַשֵׁל	levaˈʃel
לְבַשֵׂם	levaˈsem
לְבַשֵׂר	levaˈser
לְבַשֵּׁל	levaˈʃel
לְבַשֵּׂם	levaˈsem
לְבַשֵּׂר	levaˈser
לְבַתֵק	levaˈtek
לְבַתֵר	levaˈter
לְבַתֵּק	levaˈtek
לְבַתֵּר	levaˈter
לְבָאֵר	levaˈʔer
לְבָנָה	levaˈna
לְבָרֵא	levaˈre
לְבָרֵךְ	levaˈrex
לְבָרֵר	levaˈrer
לְבַּלֵף	lebaˈlef
לְבוֹדֵד	levoˈded
לְבוֹנֵן	levoˈnen
לְבוֹשֵׁשׁ	levoˈʃeʃ
לְבוֹשֵׁשׁ	levoˈʃeʃ
לְבוּשׁ	leˈvuʃ
לְגַבֵּב	legaˈbev
לְגַבֵּי	legaˈbei
לְגַבֵּל	legaˈbel
לְגַבֵּס	legaˈbes
לְגַבֵּשׁ	legaˈbeʃ
לְגַבּוֹת	legaˈbot
לְגַגֵל	legaˈgel
לְגַגֵּל	legaˈgel
לְגַדֵל	legaˈdel
לְגַדֵף	legaˈdef
לְגַדֵר	legaˈder
לְגַדֵּל	legaˈdel
לְגַדֵּף	legaˈdef
לְגַדֵּר	legaˈder
לְגַהֵץ	legaˈhets
לְגַהֵק	legaˈhek
לְגַווֵּן	legaˈven
לְגַחֵךְ	legaˈxex
לְגַייֵס	legaˈjes
לְגַייֵר	legaˈjer
לְגַייֵּס	legaˈjes
לְגַייֵּר	legaˈjer
לְגַלְגֵל	legalˈgel
לְגַלְגֵּל	legalˈgel
לְגַלֵחַ	legaˈleax
לְגַלֵם	legaˈlem
לְגַלֵף	legaˈlef
לְגַלֵּחַ	legaˈleax
לְגַלֵּם	legaˈlem
לְגַלֵּף	legaˈlef
לְגַלּוֹת	legaˈlot
לְגַלוֹת	legaˈlot
לְגַמְגֵם	legamˈgem
לְגַמְגֵּם	legamˈgem
לְגַמְרֵי	leˈgamre
לְגַמֵד	legaˈmed
לְגַמֵר	legaˈmer
לְגַמֵּד	legaˈmed
לְגַמֵּר	legaˈmer
לְגַנְדֵר	leganˈder
לְגַנְדֵּר	leganˈder
לְגַנֵן	legaˈnen
לְגַנֵּן	legaˈnen
לְגַנּוֹת	legaˈnot
לְגַנוֹת	legaˈnot
לְגַעְגֵעַ	legaʔaˈgea
לְגַעְגֵּעַ	legaʔaˈgea
לְגַפֵּף	legaˈpef
לְגַרְגֵר	legarˈger
לְגַרְגֵּר	legarˈger
לְגַרֵד	legaˈred
לְגַרֵז	legaˈrez
לְגַרֵף	legaˈref
לְגַרֵר	legaˈrer
לְגַרֵשׁ	legaˈreʃ
לְגַרוֹת	legaˈrot
לְגַשֵׁר	legaˈʃer
לְגַשֵׁשׁ	legaˈʃeʃ
לְגַשֵּׁר	legaˈʃer
לְגַשֵּׁשׁ	legaˈʃeʃ
לְגָרֵד	legaˈred
לְגָרֵז	legaˈrez
לְגָרֵף	legaˈref
לְגָרֵר	legaˈrer
לְגָרֵשׁ	legaˈreʃ
לְגָרוֹת	legaˈrot
לְגוֹלֵל	legoˈlel
לְגוֹנֵן	legoˈnen
לְדִבְרֵי	ledivˈrei
לְדַבְלֵל	ledavˈlel
לְדַבֵּב	ledaˈbev
לְדַבֵּר	ledaˈber
לְדַגְדֵג	ledagˈdeg
לְדַגְדֵּג	ledagˈdeg
לְדַדּוֹת	ledaˈdot
לְדַדוֹת	ledaˈdot
לְדַווֵּחַ	ledaˈveax
לְדַווֵּשׁ	ledaˈveʃ
לְדַייֵק	ledaˈjek
לְדַייֵּק	ledaˈjek
לְדַכְדֵךְ	ledaxˈdex
לְדַכְדֵּךְ	ledaxˈdex
לְדַכֵּא	ledaˈke
לְדַלְדֵל	ledalˈdel
לְדַלְדֵּל	ledalˈdel
לְדַלֵג	ledaˈleg
לְדַלֵל	ledaˈlel
לְדַלֵּג	ledaˈleg
לְדַלֵּל	ledaˈlel
לְדַלּוֹת	ledaˈlot
לְדַלוֹת	ledaˈlot
לְדַמְדֵם	ledamˈdem
לְדַמְדֵּם	ledamˈdem
לְדַמְייֵן	ledamˈjen
לְדַמֵם	ledaˈmem
לְדַמֵּם	ledaˈmem
לְדַמּוֹת	ledaˈmot
לְדַמוֹת	ledaˈmot
לְדַסְקֵס	ledasˈkes
לְדַפְדֵף	ledafˈdef
לְדַפְדֵּף	ledafˈdef
לְדַקְדֵק	ledakˈdek
לְדַקְדֵּק	ledakˈdek
לְדַקְלֵם	ledakˈlem
לְדַרְבֵּן	ledarˈben
לְדַרְדֵר	ledarˈder
לְדַרְדֵּר	ledarˈder
לְדַרֵג	ledaˈreg
לְדַשְׁדֵשׁ	ledaʃˈdeʃ
לְדַשֵׁן	ledaˈʃen
לְדַשְׁדֵּשׁ	ledaʃˈdeʃ
לְדַשֵּׁן	ledaˈʃen
לְדָרֵג	ledaˈreg
לְדוֹבֵב	ledoˈvev
לְהִזְדַגֵג	lehizdaˈgeg
לְהִזְדַהֵם	lehizdaˈhem
לְהִזְדַהֵר	lehizdaˈher
לְהִזְדַהוֹת	lehizdaˈhot
לְהִזְדַווֵּג	lehizdaˈveg
לְהִזְדַחֵל	lehizdaˈxel
לְהִזְדַייֵן	lehizdaˈjen
לְהִזְדַמֵן	lehizdaˈmen
לְהִזְדַנֵב	lehizdaˈnev
לְהִזְדַעְזֵעַ	lehizdaʔaˈzea
לְהִזְדַעֵק	lehizdaˈʔek
לְהִזְדַקֵן	lehizdaˈken
לְהִזְדַקֵף	lehizdaˈkef
לְהִזְדַקֵק	lehizdaˈkek
לְהִזְדַקֵר	lehizdaˈker
לְהִזְדַרֵז	lehizdaˈrez
לְהִזְדַּגֵּג	lehizdaˈgeg
לְהִזְדַּהֵם	lehizdaˈhem
לְהִזְדַּהֵר	lehizdaˈher
לְהִזְדַּהוֹת	lehizdaˈhot
לְהִזְדַּווֵּג	lehizdaˈveg
לְהִזְדַּחֵל	lehizdaˈxel
לְהִזְדַּייֵּן	lehizdaˈjen
לְהִזְדַּמֵּן	lehizdaˈmen
לְהִזְדַּנֵּב	lehizdaˈnev
לְהִזְדַּעְזֵעַ	lehizdaʔaˈzea
לְהִזְדַּעֵק	lehizdaˈʔek
לְהִזְדַּקֵּן	lehizdaˈken
לְהִזְדַּקֵּף	lehizdaˈkef
לְהִזְדַּקֵּק	lehizdaˈkek
לְהִזְדַּקֵּר	lehizdaˈker
לְהִזְדָּרֵז	lehizdaˈrez
לְהִיבַּגֵד	lehibaˈged
לְהִיבַּדֵל	lehibaˈdel
לְהִיבַּדֵק	lehibaˈdek
לְהִיבַּדוֹת	lehibaˈdot
לְהִיבַּהֵל	lehibaˈhel
לְהִיבַּחֵן	lehibaˈxen
לְהִיבַּחֵר	lehibaˈxer
לְהִיבַּלֵם	lehibaˈlem
לְהִיבַּלֵעַ	lehibaˈlea
לְהִיבַּנוֹת	lehibaˈnot
לְהִיבַּעֵט	lehibaˈʔet
לְהִיבַּעֵת	lehibaˈʔet
לְהִיבַּעוֹת	lehibaˈʔot
לְהִיבַּצֵעַ	lehibatˈsea
לְהִיבַּצֵר	lehibatˈser
לְהִיבַּקֵעַ	lehibaˈkea
לְהִיבַּרֵא	lehibaˈre
לְהִיבָּגֵד	lehibaˈged
לְהִיבָּדֵל	lehibaˈdel
לְהִיבָּדֵק	lehibaˈdek
לְהִיבָּדוֹת	lehibaˈdot
לְהִיבָּהֵל	lehibaˈhel
לְהִיבָּחֵן	lehibaˈxen
לְהִיבָּחֵר	lehibaˈxer
לְהִיבָּלֵם	lehibaˈlem
לְהִיבָּלֵעַ	lehibaˈlea
לְהִיבָּנוֹת	lehibaˈnot
לְהִיבָּעֵט	lehibaˈʔet
לְהִיבָּעֵת	lehibaˈʔet
לְהִיבָּעוֹת	lehibaˈʔot
לְהִיבָּצֵעַ	lehibatˈsea
לְהִיבָּצֵר	lehibatˈser
לְהִיבָּקֵעַ	lehibaˈkea
לְהִיבָּרֵא	lehibaˈre
לְהִיבּוֹךְ	lehiˈbox
לְהִיגַאֵל	lehigaˈʔel
לְהִיגַבוֹת	lehigaˈvot
לְהִיגַדֵם	lehigaˈdem
לְהִיגַדֵעַ	lehigaˈdea
לְהִיגַזֵז	lehigaˈzez
לְהִיגַזֵל	lehigaˈzel
לְהִיגַזֵם	lehigaˈzem
לְהִיגַזֵר	lehigaˈzer
לְהִיגַלוֹת	lehigaˈlot
לְהִיגַמֵל	lehigaˈmel
לְהִיגַמֵר	lehigaˈmer
לְהִיגַנֵב	lehigaˈnev
לְהִיגַנֵז	lehigaˈnez
לְהִיגַרֵם	lehigaˈrem
לְהִיגַרֵס	lehigaˈres
לְהִיגַרֵעַ	lehigaˈrea
לְהִיגַרֵף	lehigaˈref
לְהִיגַרֵר	lehigaˈrer
לְהִיגָּאֵל	lehigaˈʔel
לְהִיגָּבוֹת	lehigaˈvot
לְהִיגָּדֵם	lehigaˈdem
לְהִיגָּדֵעַ	lehigaˈdea
לְהִיגָּזֵז	lehigaˈzez
לְהִיגָּזֵל	lehigaˈzel
לְהִיגָּזֵם	lehigaˈzem
לְהִיגָּזֵר	lehigaˈzer
לְהִיגָּלוֹת	lehigaˈlot
לְהִיגָּמֵל	lehigaˈmel
לְהִיגָּמֵר	lehigaˈmer
לְהִיגָּנֵב	lehigaˈnev
לְהִיגָּנֵז	lehigaˈnez
לְהִיגָּרֵם	lehigaˈrem
לְהִיגָּרֵס	lehigaˈres
לְהִיגָּרֵעַ	lehigaˈrea
לְהִיגָּרֵף	lehigaˈref
לְהִיגָּרֵר	lehigaˈrer
לְהִיגּוֹז	lehiˈgoz
לְהִיגּוֹל	lehiˈgol
לְהִיגוֹז	lehiˈgoz
לְהִיגוֹל	lehiˈgol
לְהִידַבֵק	lehidaˈvek
לְהִידַבֵר	lehidaˈver
לְהִידַבֵּר	lehidaˈber
לְהִידַהֵם	lehidaˈhem
לְהִידַחֵף	lehidaˈxef
לְהִידַחֵק	lehidaˈxek
לְהִידַחוֹת	lehidaˈxot
לְהִידַייֵן	lehidaˈjen
לְהִידַלְדֵל	lehidalˈdel
לְהִידַלֵק	lehidaˈlek
לְהִידַמוֹת	lehidaˈmot
לְהִידַפֵס	lehidaˈfes
לְהִידַפֵק	lehidaˈfek
לְהִידַפֵּק	lehidaˈpek
לְהִידַקֵר	lehidaˈker
לְהִידַרְדֵר	lehidarˈder
לְהִידַרֵךְ	lehidaˈrex
לְהִידַרֵס	lehidaˈres
לְהִידַרֵשׁ	lehidaˈreʃ
לְהִידַּבֵּר	lehidaˈber
לְהִידַּייֵּן	lehidaˈjen
לְהִידַּלְדֵּל	lehidalˈdel
לְהִידַּמּוֹת	lehidaˈmot
לְהִידַּפֵּק	lehidaˈpek
לְהִידַּרְדֵּר	lehidarˈder
לְהִידָּבֵק	lehidaˈvek
לְהִידָּבֵר	lehidaˈver
לְהִידָּהֵם	lehidaˈhem
לְהִידָּחֵף	lehidaˈxef
לְהִידָּחֵק	lehidaˈxek
לְהִידָּחוֹת	lehidaˈxot
לְהִידָּלֵק	lehidaˈlek
לְהִידָּמוֹת	lehidaˈmot
לְהִידָּפֵס	lehidaˈfes
לְהִידָּפֵק	lehidaˈfek
לְהִידָּקֵר	lehidaˈker
לְהִידָּרֵךְ	lehidaˈrex
לְהִידָּרֵס	lehidaˈres
לְהִידָּרֵשׁ	lehidaˈreʃ
לְהִידּוֹם	lehiˈdom
לְהִידּוֹן	lehiˈdon
לְהִידוֹם	lehiˈdom
לְהִידוֹן	lehiˈdon
לְהִיווַּאֵשׁ	lehivaˈʔeʃ
לְהִיווַּדֵעַ	lehivaˈdea
לְהִיווַּכֵחַ	lehivaˈxeax
לְהִיווַּלֵד	lehivaˈled
לְהִיווַּסֵד	lehivaˈsed
לְהִיווַּסֵף	lehivaˈsef
לְהִיווַּעֵד	lehivaˈʔed
לְהִיווַּעֵז	lehivaˈʔez
לְהִיווַּעֵץ	lehivaˈʔets
לְהִיווַּצֵק	lehivatˈsek
לְהִיווַּצֵר	lehivatˈser
לְהִיווַּרֵשׁ	lehivaˈreʃ
לְהִיווַּשֵׁעַ	lehivaˈʃea
לְהִיווַּתֵר	lehivaˈter
לְהִיווָּאֵשׁ	lehivaˈʔeʃ
לְהִיווָּדֵעַ	lehivaˈdea
לְהִיווָּכֵחַ	lehivaˈxeax
לְהִיווָּלֵד	lehivaˈled
לְהִיווָּסֵד	lehivaˈsed
לְהִיווָּסֵף	lehivaˈsef
לְהִיווָּעֵד	lehivaˈʔed
לְהִיווָּעֵז	lehivaˈʔez
לְהִיווָּעֵץ	lehivaˈʔets
לְהִיווָּצֵק	lehivatˈsek
לְהִיווָּצֵר	lehivatˈser
לְהִיווָּרֵשׁ	lehivaˈreʃ
לְהִיווָּשֵׁעַ	lehivaˈʃea
לְהִיווָּתֵר	lehivaˈter
לְהִיזַבֵחַ	lehizaˈveax
לְהִיזַהֵר	lehizaˈher
לְהִיזַכֵר	lehizaˈxer
לְהִיזַעֵם	lehizaˈʔem
לְהִיזַעֵק	lehizaˈʔek
לְהִיזַקֵף	lehizaˈkef
לְהִיזַקֵק	lehizaˈkek
לְהִיזַרֵעַ	lehizaˈrea
לְהִיזַרֵק	lehizaˈrek
לְהִיזַרוֹת	lehizaˈrot
לְהִיזָּבֵחַ	lehizaˈveax
לְהִיזָּהֵר	lehizaˈher
לְהִיזָּכֵר	lehizaˈxer
לְהִיזָּעֵם	lehizaˈʔem
לְהִיזָּעֵק	lehizaˈʔek
לְהִיזָּקֵף	lehizaˈkef
לְהִיזָּקֵק	lehizaˈkek
לְהִיזָּרֵעַ	lehizaˈrea
לְהִיזָּרֵק	lehizaˈrek
לְהִיזָּרוֹת	lehizaˈrot
לְהִיזּוֹן	lehiˈzon
לְהִיזּוֹר	lehiˈzor
לְהִיזוֹן	lehiˈzon
לְהִיזוֹר	lehiˈzor
לְהִיטַבֵחַ	lehitaˈveax
לְהִיטַבֵל	lehitaˈvel
לְהִיטַבֵעַ	lehitaˈvea
לְהִיטַגֵן	lehitaˈgen
לְהִיטַהֵר	lehitaˈher
לְהִיטַלְטֵל	lehitalˈtel
לְהִיטַמֵא	lehitaˈme
לְהִיטַמֵן	lehitaˈmen
לְהִיטַמֵעַ	lehitaˈmea
לְהִיטַעֵן	lehitaˈʔen
לְהִיטַפֵל	lehitaˈfel
לְהִיטַרֵף	lehitaˈref
לְהִיטַרֵק	lehitaˈrek
לְהִיטַשְׁטֵשׁ	lehitaʃˈteʃ
לְהִיטַּגֵּן	lehitaˈgen
לְהִיטַּהֵר	lehitaˈher
לְהִיטַּלְטֵל	lehitalˈtel
לְהִיטַּשְׁטֵשׁ	lehitaʃˈteʃ
לְהִיטָּבֵחַ	lehitaˈveax
לְהִיטָּבֵל	lehitaˈvel
לְהִיטָּבֵעַ	lehitaˈvea
לְהִיטָּהֵר	lehitaˈher
לְהִיטָּמֵא	lehitaˈme
לְהִיטָּמֵן	lehitaˈmen
לְהִיטָּמֵעַ	lehitaˈmea
לְהִיטָּעֵן	lehitaˈʔen
לְהִיטָּפֵל	lehitaˈfel
לְהִיטָּרֵף	lehitaˈref
לְהִיטָּרֵק	lehitaˈrek
לְהִייַרוֹת	lehijaˈrot
לְהִייָּרוֹת	lehijaˈrot
לְהִיכַּבֵל	lehikaˈvel
לְהִיכַּבֵשׁ	lehikaˈveʃ
לְהִיכַּבוֹת	lehikaˈvot
לְהִיכַּווֹת	lehikaˈvot
לְהִיכַּזֵב	lehikaˈzev
לְהִיכַּחֵד	lehikaˈxed
לְהִיכַּלֵא	lehikaˈle
לְהִיכַּלֵל	lehikaˈlel
לְהִיכַּלֵם	lehikaˈlem
לְהִיכַּנֵס	lehikaˈnes
לְהִיכַּנֵעַ	lehikaˈnea
לְהִיכַּסֵף	lehikaˈsef
לְהִיכַּפֵף	lehikaˈfef
לְהִיכַּפֵת	lehikaˈfet
לְהִיכַּפוֹת	lehikaˈfot
לְהִיכַּרֵךְ	lehikaˈrex
לְהִיכַּרֵת	lehikaˈret
לְהִיכַּרוֹת	lehikaˈrot
לְהִיכַּשֵׁל	lehikaˈʃel
לְהִיכַּתֵב	lehikaˈtev
לְהִיכָּבֵל	lehikaˈvel
לְהִיכָּבֵשׁ	lehikaˈveʃ
לְהִיכָּבוֹת	lehikaˈvot
לְהִיכָּווֹת	lehikaˈvot
לְהִיכָּזֵב	lehikaˈzev
לְהִיכָּחֵד	lehikaˈxed
לְהִיכָּלֵא	lehikaˈle
לְהִיכָּלֵל	lehikaˈlel
לְהִיכָּלֵם	lehikaˈlem
לְהִיכָּנֵס	lehikaˈnes
לְהִיכָּנֵעַ	lehikaˈnea
לְהִיכָּסֵף	lehikaˈsef
לְהִיכָּפֵף	lehikaˈfef
לְהִיכָּפֵת	lehikaˈfet
לְהִיכָּפוֹת	lehikaˈfot
לְהִיכָּרֵךְ	lehikaˈrex
לְהִיכָּרֵת	lehikaˈret
לְהִיכָּרוֹת	lehikaˈrot
לְהִיכָּשֵׁל	lehikaˈʃel
לְהִיכָּתֵב	lehikaˈtev
לְהִיכּוֹן	lehiˈkon
לְהִילַאוֹת	lehilaˈʔot
לְהִילַבֵשׁ	lehilaˈveʃ
לְהִילַהֵב	lehilaˈhev
לְהִילַווֹת	lehilaˈvot
לְהִילַחֵם	lehilaˈxem
לְהִילַחֵץ	lehilaˈxets
לְהִילַכֵד	lehilaˈxed
לְהִילַמֵד	lehilaˈmed
