कायनात	käːjnäːt̪
कायम	kaːjəm
कायर	kijəɾ
कायर	käːjɐɾ
कायरता	kijəɾt̪ə
कायरतापूर्ण	kijəɾt̪aːpuːɾ̃
कायरो	käːjɐɾoː
कायरों	käːjɐɾõː
काया	kɑːjɑː
कायांतरण	käːjä̃ːn̪t̪ɐɾɐ̃ɳ
कायान्तरण	käːjä̃ːn̪t̪ɐɾɐ̃ɳ
कायापलट	kaːjɑːpləʈ
कायापलट	käːjäːpɐlɐʈ
कायोत्सर्ग	käːjoːt̪sɐɾg
कार	käːɾ
कार	kɑːr
कारक	käːɾɐk
कारक	kɑːɾək
कारकों	kɑːɾkɑːŋ
कारख़ाना	käːɾkʰäːnäː
कारख़ाना	käːɾxäːnäː
कारखाना	käːɾkʰäːnäː
कारखाना	käːɾxäːnäː
कारखाना	kɑːɾkʰɑːnɑː
कारखाना-कचरा	kɑːɾkʰɑːnɑːkətʃrɑː
कारखाने	kɑːɾkʰɑːne
कारखानों	kɑːɾkʰɑːnʌːn
कारगर	käːɾgɐɾ
कारगिल	kɑːrgɪl
कारज़ार	käːɾdʒäːɾ
कारज़ार	käːɾzäːɾ
कारण	käːɾɐ̃ɳ
कारण	kɑːɾən
कारणो	käːɾɐɳoː
कारणों	käːɾɐɳõː
कारणों	kɑːɾənõː
कारतूस	käːɾt̪uːs
कारतूस	kɑːɾt̪uːs
कारनामा	käːɾnäːmäː
कारनामे	kɑːrənɑːme
कारनामें	kɑːrənɑːmeː
कारबार	käːɾbäːɾ
कारवाँ	käːɾʋä̃ː
कारवां	käːɾʋä̃ː
कारवां	kɑːrʋɑ̃ː
कारवाइयों	kɑːɾʋaːijõː
कारवान	käːɾʋä̃ːn
कारवाही	kɑːɾʋɑːɦiː
कारा	käːɾäː
कारा	kɑːɾɑː
कारावास	käːɾäːʋäːs
कारावास	kɑːɾɑːʋɑːs
कारी	käːɾiː
कारी	kɑːri
कारीगर	kaːɾiːgəɾ
कारीगर	käːɾiːgɐɾ
कारें	kɑːrẽ
कारों	kɑːroː
कारोबार	kɑːroːbɑːr
कारोबारी	käːɾoːbäːɾiː
कारोबारी	kɑːroːbɑːri
कार्गो	käːɾgoː
कार्गो	kɑːɾgoː
कार्टनहॉफ़	kɑːɾʈnɦɔːf
कार्टर	kɑːʈər
कार्टून	käːɾʈũːn
कार्टून	kɑːɾʈuːn
कार्टेल	kɑːɾʈeːl
कार्ड	käːɾɖ
कार्ड	kɑːɾɖ
कार्ड-धारक	kɑːɾɖʌɾʌk
कार्डिगन	kɑːɾɪd̪ɪgən
कार्डिफ़	käːɾɖɪf
कार्डिफ़	käːɾɖɪpʰ
कार्डियो	kɑːɾɪo
कार्ड्स	kɑːɾɖs
कार्तिक	käːɾt̪ɪk
कार्तिक	kɑːɾt̪ɪk
कार्तिकेय	käːɾt̪ɪkeːj
कार्त्तिक	käːɾt̪ɪk
कार्थेज	käːɾt̪ʰeːdʒ
कार्थेज	kɑːɾtʰeːdʒ
कार्देन्ज़ा	kɑːɾd̪eːngzɑː
कार्निवल	kɑːrnɪʋəl
कार्निवाल	kɑːrnɪʋɑːl
कार्नी	kɑːrniː
कार्पोरेशन	kɑːɾpoːɾeːʃən
कार्बन	käːɾbɐ̃n
कार्बन	kɑːrbən
कार्बनडेल	kɑːrbənd̪eːl
कार्बनिक	käːɾbɐnɪk
कार्बनिक	kɑːrbənɪk
कार्बाइड	kɑːɾbɑːɪd̪
कार्बोहाइड्रेट	kɑːrbɔːɦɛːɪd̪rɛːt̪
कार्य	käːɾjᵊ
कार्य	kɑːɾj
कार्यकर्ता	käːɾjɐkɐɾt̪äː
कार्यकर्ता	kɑːɾjəgəɾt̪ɑː
कार्यकर्ताओ	käːɾjɐkɐɾt̪äːoː
कार्यकर्ताओं	käːɾjɐkɐɾt̪äːõː
कार्यकर्ताओं	kɑːɾjəkɾt̪oːn̪
कार्यकारी	kɑːɾjəkɑːɾiː
कार्यकाल	käːɾjɐkäːl
कार्यकाल	kɑːɾjɑːkɑːl
कार्यकुशल	käːɾjɐkʊʃɐl
कार्यक्रम	käːɾjɐkɾɐ̃m
कार्यक्रम	kɑːɾjəkɾəm
कार्यक्रमो	käːɾjɐkɾɐmoː
कार्यक्रमों	käːɾjɐkɾɐmõː
कार्यक्रमों	kɑːɾjkrəmõ
कार्यक्षमता	kɑːɾjəksmt̪ə
कार्यक्षेत्र	kɑːɾjəksɪt̪ɾə
कार्यभार	käːɾjɐbʱäːɾ
कार्यभार	kɑːɾjəbʱɑːɾ
कार्यवाहक	kɑːɾjəʋɑːɦk
कार्यवाही	käːɾjɐʋäːɦiː
कार्यवाही	kɑːɾjəʋɑːhi
कार्यवृत	kɑːɾjəʋrɪt̪
कार्यशाला	käːɾjɐʃäːläː
कार्यशाला	kɑːɾjəʃɑːlə
कार्यशालाएँ	kɑːɾjɪʃɑːlɑ̃ː
कार्यसमिति	käːɾjɐsɐmɪt̪iː
कार्यसूची	käːɾjɐsuːtʃiː
कार्यस्थल	kɑːɾjəst̪ʰəl
कार्यात्मक	kɑːɾjɑːt̪ʰk
कार्यान्वित	käːɾjä̃ːnwɪt̪
कार्यान्वित	kɑːɾjɑːnʋɪt
कार्यालय	käːɾjäːlɐj
कार्यालय	kɑːɾjoːl
कार्यालयों	kɑːroːlyɑːn
कार्यो	käːɾjoː
कार्यों	käːɾjõː
कार्यों	kɑːɾjõ
कार्रवाई	käːrrɐʋäːiː
कार्रवाई	kɑːrʋɑːiː
कार्ल	kɑːɭ
कार्लसॉर्स्ट	kɑːrlɑːsɔːrsʈ
कार्लस्सन	kɑːɭsːən
कार्लाइल	kɑːrlɪhɛːl
कार्ली	kɑːrliː
कार्लो	kɑːɭo
कार्लोता	kɑːɭoːt̪ə
कार्लोस	kɑːɭoːs
कार्वर	kɑːrʋər
कार्वेट	kɑːɾʋɛːʈ
कार्सन	kɑːɾsən
काल	käːl
काल	kɑːl
काल-एल	kaːlɛl
कालक्रम	käːlkɾɐ̃m
कालक्रम	kɑːlkɾəm
कालजयी	käːldʒɐjiː
कालदर्शक	käːld̪ɐɾʃɐk
कालद्वीप	käːlɐd̪wiːp
कालभैरवा	kaːlbʱɛːɾʋɑː
काला	käːläː
काला	kɑːlɑː
कालाधन	käːläːd̪ʱɐ̃n
कालापन	käːläːpɐ̃n
कालाबाज़ारी	käːläːbäːdʒäːɾiː
कालाबाज़ारी	käːläːbäːzäːɾiː
कालिख	kaːlɪkʰ
कालिज	käːlɪdʒ
कालिमा	kaːlɪmaː
कालिय	käːlijäː
कालिय	käːlijᵊ
कालिय	käːlɪäː
कालिया	kaːliːə
काली	käːliː
काली	kɑːliː
कालीन	kaːliːn
कालीन	käːlĩːn
कालीनों	kaːliːn̪oː
कालू	käːluː
काले	kɑːle
कालेज	käːleːdʒ
काल्डवेल	kaːld̪ʋel
काल्पनिक	kaːlpəniːk
काल्पनिक	käːlpɐnɪk
कावेरी	kaʋeːriː
काव्य	käːʋjᵊ
काश	kɑːʃ
काशी	käːʃiː
काष्ठतक्षक	käːʂʈʰt̪ɐkʃɐk
काष्ठशर्करा	käːʂʈʰʃɐɾkɐɾäː
कासा	käːsäː
कासानोवा	kaːsɑːnɔːʋɑː
कास्ट	kaːst̪
कास्टिंग	kaːsʈɪŋ
काहकशान	käːʱkɐʃä̃ːn
काहिरा	kaːɦɪɾɑː
काग़ज़	kagɻ
काफ़ी	kaːfiː
कि	ki
कि-	ki
किंग	kiŋ
किंगडम	kiŋgɖəm
किंग्स	kiːŋs
किंग्सनॉर्थ	kiŋgsnoːɾtʰ
किंडरगार्टेन	kiːɳɖəɾgaːɾʈeːn
किंतु	kɪ̃n̪t̪uː
किंबर	kimbəɾ
किंवदंतियों	kimʋəɳʈiːjɔː
किंवदंती	kɪnʋəɳʈi
किंवदंती	kɪ̃mwd̪ɐ̃n̪t̪iː
किआ	kiɑː
किआओ	kiɑːo
किए	kie
किक	kiːk
किकर	kiːkəɾ
किकुयू	kiːkʊjuː
किचकिच	kitʃətʃi
किचन	kɪtʃɐ̃n
किट	kiːʈ
किटी	kiːʈiː
किट्टी	kit̪ːi
किठन	kɪʈʰən
किडनी	kiɖniː
किण्व	kɪ̃ɳwᵊ
कितक	kɪt̪ɐk
कितना	kit̪n̪ə
कितना	kɪt̪̚näː
कितनी	kit̪niː
कितनी	kɪt̪̚niː
कितने	kɪt̪ne
कितने	kɪt̪̚neː
किताब	kɪt̪äːb
किताब	kɪt̪ɑːb
किताबें	kiːt̪aːbeː
किताबें	kɪt̪äːbẽː
किताबो	kiːt̪aːboː
किताबो	kɪt̪äːboː
किताबों	kiːt̪aːboː
किताबों	kɪt̪äːbõː
किधर	kid̪ʱəɾ
किन	kiːn
किन	kɪ̃n
किनका	kɪ̃nkäː
किनको	kɪ̃nkoː
किनवानी	kɪ̃nwäːniː
किनसे	kinse
किनहोंने	kɪ̃nɦõːneː
किनारा	kɪnɑːrɑː
किनारा	kɪn̪aːɾaː
किनारे	kɪnɑːre
किनारों	kinɑːroː
किन्तु	kin̪t̪u
किन्तु	kɪ̃n̪t̪uː
किन्नर	kɪ̃nnɐɾ
किन्हीं	kɪ̃ɦiː̃
किन्हें	kɪ̃nɦẽː
किफ़ायत	kɪfäːjɐt̪
किफ़ायत	kɪpʰäːjɐt̪
किफ़ायती	kɪfäːjɐt̪iː
किफ़ायती	kɪpʰäːjɐt̪iː
किफायत	kɪfäːjɐt̪
किफायत	kɪpʰäːjɐt̪
किबलई	kɪblɐiː
किम	kim
किया	kijäː
किया	kiːə
कियाधरा	kijɑːd̪ʱɾɑː
किये	kijeː
किये	kiːe
कियेव	kijeːʋ
कियोकावा	kijokɑːʋɑː
किरकिला	kɪɾkɪläː
किरच	kɪɾɐtʃ
किरचा	kɪɾtʃäː
किरण	kɪɾɐ̃ɳ
किरण	kɪɾəɳ
किरणपुंज	kɪɾɐ̃ɳpʊ̃ndʒ
किरणें	kiɾəɳeː
किरणों	kɪɾəɳoː
किरदार	kiɾd̪aːɾ
किरदार	kɪɾd̪äːɾ
किराँची	kɪɾä̃ːtʃiː
किराए	kɪɾɑːe
किराना	kɪɾäːnäː
किराने	kɪɾäːneː
किराने	kɪɾɑːne
किरायदार	kiɾɑːjd̪ɑːɾ
किराया	kiɾɑːjɑː
किराया	kɪɾäːjäː
किरायानामा	kɪɾäːjäːnäːmäː
किराये	kɪɾɑːje
किरायेदार	kiːɾɑːjeːɖɑːɾ
किरायेदार	kɪɾäːjeːd̪äːɾ
किरायेदारों	kiɾɑːjeːɖɑːɾoː
किरासन	kɪɾäːsɐ̃n
किर्गिज़स्तान	kɪɾgɪdʒɐst̪ä̃ːn
किर्गिज़स्तान	kɪɾgɪzɐst̪ä̃ːn
किलर	kilɾə
किला	kiːlə
किला	kɪläː
किला	qɪläː
किलिक	kiːlɪk
किले	kiːle
किलो	kiːloː
किलों	kɪlõ
किलोग्राम	kiːloːgɾɑːm
किलोग्राम	kɪloːgɾä̃ːm
किलोमीटर	kiːloːmiːt̪eːɾ
किलोमीटर	kɪloːmiːʈɐɾ
किल्ड	kilːd̪
किल्रॉय	kilroːj
किल्ला	kɪlläː
किवाड़	kɪʋäːɽ
किशमिश	kiʃmiʃ
किशवर	kɪʃʋɐɾ
किशोर	kiːʃoːr
किशोरा	kɪʃoːɾäː
किशोरी	kiːʃoːriː
किशोरों	kiːʃoːɾõː
किश्तों	kiʃt̪oːn̪
किश्मत	kiʃmət̪
किस	kiːs
किसका	kiːskə
किसका	kɪskäː
किसकी	kiːskiː
किसके	kiːskeː
किसको	kiːsko
किसने	kiːsne
किसमे	kisme
किसमें	kiːsmẽ
किसलिए	kislie
किसलिये	kisliːe
किससे	kiːs̪seː
किसा	kisɑː
किसान	kiːs̪aːn̪
किसान	kɪsä̃ːn
किसानी	kɪsäːniː
किसानो	kɪsäːnoː
किसानों	kisɑːnɔː
किसानों	kɪsäːnõː
किसिंजर	kɪsɪ̃ndʒɐɾ
किसी	kiːʃiː
किसे	kise
किस्	kiʃ
किस्त	kiːst̪
किस्तों	kiːst̪õː
किस्म	kiːsm
किस्मत	kiːsmət̪
किस्मतवाली	kiːsmətʋaːliː
किस्में	kiːsmen
किस्मों	kiːsmoː
किस्सा	kisːə
किस्से	kisːe
किेए	kiɛ
की	kiː
कीं	kĩː
कीकर	kiːkɐɾ
कीगन	kiːgən
कीचड़	kiːtʃɐɽ
कीचड़	kiːʈʈʰəɽ
कीचड़ो	kiːtʃɐɽoː
कीचड़ों	kiːtʃɐɽõː
कीजिए	kiːzie
कीजिएगा	kiːdʒieːgɑː
कीजिएगा	kiːdʒɪeːgäː
कीजिय	kiːziː
कीजिये	kiːdʒijeː
कीजियेगा	kiːdʒijeːgäː
कीजीए	kiːdʒie
कीजीएगा	kiːgiːeːgɑː
कीट	kiːʈ
कीटविज्ञान	kiːʈwɪgjä̃ːn
कीटाणु	kiːʈäːɳuː
कीड़ा	kiːɽäː
कीड़ा	kiːɽɑː
कीड़े	kiːɽe
कीड़े-	kiːɽe
कीड़ों	kiːɽoː
कीतना	kiːt̪nə
कीतनी	kiːt̪ni
कीताब	kiːt̪aːb
कीताबों	kiːt̪aːboː
कीथ	kiːt̪ʰ
कीनना	kĩːnnäː
कीना	kiːnäː
कीप	kiːp
कीपर	kiːpəɾ
कीपिंग	kiːpɪŋ
कीपैड	kiːpaɪɖ
कीफे	kiːpʰe
कीबोर्ड	kiːboːɽd̪
कीमत	kiːmɐt̪
कीमत	kiːmət̪
कीमत	qiːmɐt̪
कीमती	kiːməti
कीमतें	kiːmɐt̪ẽː
कीमतें	kiːmət̪eː
कीमतें	qiːmɐt̪ẽː
कीमतो	kiːmɐt̪oː
कीमतो	qiːmɐt̪oː
कीमतों	kiːmɐt̪õː
कीमतों	kiːmətõ
कीमतों	qiːmɐt̪õː
कीमा	kiːmə
कीमिया	kiːmijäː
कीमोनो	kiːmoːnoː
कीया	kiːjə
कीर्तन	kiːɾt̪ɐ̃n
कील	kiːl
कीलाकार	kiːläːkäːɾ
कीलाक्षर	kiːläːkʃɐɾ
कीलें	kiːlẽ
कीलो	kiːlo
कीसी	kiːs̪iː
कीस्मत	kiːsmət
कीड़ा	kiːɽɑː
की।	kiː
कुँआ	kʊ̃äː
कुँआरी	kʊ̃äːɾiː
कुँवर	kũːɐɾ
कुँवर	kʊ̃ʋɐɾ
कुंआ	kʊ̃aː
कुंग	kʊŋg
कुंज	kʊɳdʒ
कुंजड़ा	kʊ̃ndʒɽäː
कुंजी	kʊ̃dʒi
कुंजी	kʊ̃ndʒiː
कुंजीपटल	kʊ̃ndʒiːpɐʈɐl
कुंजू	kʊɳdʒu
कुंड	kʊ̃ɳɖ
कुंडली	kʊɳɖli
कुंडली	kʊ̃ɳɖliː
कुंडली	kʊ̃ɳɖɐliː
कुंडियाँ	kʊ̃ɳɖijä̃ː
कुंडियो	kʊ̃ɳɖijoː
कुंडियों	kʊ̃ɳɖijõː
कुंडी	kʊ̃ɳɖiː
कुंद	kʊ̃n̪d̪
कुंद	kʊ̃ɳɖ
कुंभ	kʊ̃mbʱ
कुंभकार	kʊ̃mbʱkäːɾ
कुंभकारो	kʊ̃mbʱkäːɾoː
कुंभकारों	kʊ̃mbʱkäːɾõː
कुंवारा	kʊ̃waːra
कुंवारी	kʊ̃ʋaːri
कुंवारे	kʊ̃waːre
कुंहलाना	kʊ̃ɦlɑːnɑː
कुआँ	kɔ̃
कुआँ	kʊä̃ː
कुइंतेरो	kuɪ̃ːteːroː
कुईन्ने	kʊɪnne
कुए	kue
कुओं	kʊŋoː
कुक	kʊk
कुकर	kʊkəɾ
कुकी	kʊki
कुकीज़	kʊkiːz
कुकुरमुत्ता	kʊkʊɾmʊt̪̚t̪äː
कुकू	kuku
कुक्कुट	kʊk̚kʊʈ
कुक्कुटशाव	kʊkːʊʈʃɑːʋ
कुक्कुटियाँ	kʊk̚kʊʈijä̃ː
कुक्कुटियों	kʊk̚kʊʈijõː
कुक्कुटी	kʊk̚kʊʈiː
कुक्कुटों	kʊk̚kʊʈõː
कुक्कू	kukːu
कुख्यात	kʊkʰjäːt̪
कुख्यात	kʊkʰjɑːt̪
कुख्याति	kʊkʰjäːt̪iː
कुचल	kʊt̪əl
कुचलकर	kʊt̪əlkəɾ
कुचलता	kʊt̪əl̪t̪a
कुचलना	kʊtʃɐlnäː
कुचलने	kʊt̪ʃəl̪ne
कुछ	kʊtʃ
कुछ-कुछ	kutʃʰkutʃʰ
कुटज	kʊʈɐdʒ
कुटिया	kʊʈijäː
कुटिल	kʊʈɪl
कुटीर	kʊʈiːr
कुटुंब	kʊʈʊ̃mb
कुट्टन	kʊʈːən
कुट्टार	kʊʈ̚ʈäːɾ
कुड़मा	kʊɽmäː
कुड़ाली	kʊɽäːliː
कुड़ुमचोदी	kʊɽʊ̃mtʃoːd̪iː
कुढ़ना	kʊɽʱnäː
कुतर	kʊt̪əɾ
कुतरना	kʊt̪ɐɾnäː
कुतरना	kʊt̪ɾən̪a
कुतिया	kut̪ijɑː
कुतिया	kʊt̪ijäː
कुत्ता	kʊt̪ːə
कुत्ता	kʊt̪̚t̪äː
कुत्तापन	kuʈːaːpən
कुत्तियाँ	kʊt̪̚t̪ijä̃ː
कुत्तियो	kʊt̪̚t̪ijoː
कुत्तियों	kʊt̪̚t̪ijõː
कुत्ती	kʊt̪̚t̪iː
कुत्ते	kʊt̪̚t̪eː
कुत्ते	kʊʈːe
कुत्तेपन	kuʈʈepən
कुत्तो	kʊt̪̚t̪oː
कुत्तों	kʊt̪̚t̪õː
कुत्तों	kʊʈːõː
कुत्रापि	kʊt̪ɾäːpiː
कुदरत	kʊd̪əɾət
कुदाल	kʊd̪äːl
कुदाल	kʊd̪ɑːl
कुनबा	kʊ̃nbäː
कुनर	kʊnəɾ
कुनह	kʊ̃nɦᵊ
कुपोषण	kuːpoʂɳ
कुप्पा	kʊp̚päː
कुप्पी	kʊp̚piː
कुबड़ा	kʊbɽäː
कुब्जा	kʊbdʒäː
कुब्बा	kʊb̚bäː
कुमक	kʊmɐk
कुमाऊँ	kʊmäːũː
कुमार	kuːməɾ
कुमार	kʊmäːɾ
कुमारी	kuːməːɾiː
कुमारी	kʊmäːɾiː
कुमारीच्छद	kʊmäːɾiːt̚tʃʰɐd̪
कुम्भकार	kʊ̃mbʱkäːɾ
कुम्भकारों	kʊ̃mbʱkäːɾõː
कुम्हड़ा	kʊ̃mɦɐɽäː
कुम्हलाना	kʊ̃mɦläːnäː
कुम्हार	kʊ̃mɦäːɾ
कुम्हारों	kʊ̃mɦäːɾõː
कुरकुरा	kʊɾkʊɾäː
कुरकुरा	kʊɾkʊɾɑ
कुरता	kʊɾt̪äː
कुरबान	kurɑːbɑːn
कुरबानी	kʊɾbɑːni
कुरान	kuːɾɑːn
कुरूप	kʊɾuːp
कुरूपता	kʊɾuːpt̪äː
कुरेदना	kʊɾeːd̪̚näː
कुरेदने	kʊɾeːdən̪e
कुर्ते	kʊɾt̪e
कुर्दमी	kʊɾd̪ɐmiː
कुर्दिस्तान	kʊɾd̪ɪst̪ä̃ːn
कुर्बान	kurˈbɑːn
कुर्बानी	kʊɾbäːniː
कुर्सियां	kursiɑːn
कुर्सियों	kʊɾsiːõ
कुर्सी	kursiː
कुल	kʊl̪
कुलक	kʊlɐk
कुलटा	kuɭʈɑ
कुलटा	kʊlʈäː
कुलत्थ	kʊlɐt̪ːʰ
कुलत्थिका	kʊlɐt̪̚t̪ʰɪkäː
कुलधर्म	kʊld̪ʱɐɾm
कुलपति	kuləpət̪i
कुलबुला	kʊlbulə
कुलबुलाहट	kuləbʊlɑːʈ
कुलमिला	kʊl̪mɪl̪a
कुलसुम	kʊlsʊm
कुलाधिपति	kul̪əd̪ʱipət̪i
कुलियों	kulijoː
कुली	kuliː
कुलीन	kuːliːn
कुल्चा	kʊltʃäː
कुल्ला	kʊlläː
कुल्हड़	kʊlɦɐɽ
कुल्हाड़ी	kʊlɦäːɽiː
कुल्हाड़ी	kʊl̪ʰəɽiː
कुश	kʊʃ
कुशल	kuʃəl
कुशल	kʊʃɐl
कुशलता	kuʃəl̪t̪a
कुशवाहा	kʊʃʋäːɦäː
कुशाग्र	kuʃɑːgɾ
कुशासन	kʊʃäːsɐ̃n
कुश्ती	kuʃt̪iː
कुश्तोख़ून	kʊʃt̪oːkʰũːn
कुश्तोख़ून	kʊʃt̪oːxũːn
कुसकबे	kuskʌbe
कुसल	kʊsɐl
कुसुम	kʊsʊ̃m
कुस्क	kʊsk
कुहनी	kɔʱniː
कुहरा	kɔʱɾäː
कू	kuː
कूंद	kõːɳɖ
कूंदूंगा	kõːɳɖuŋgə
कूंदो	kõːɳɖo
कूकाबरा	kuːkaːbɾɑː
कूच	kʊtʃ
कूचा	kuːtʃäː
कूजन	kʊdʒən
कूटनीति	koːʈniːti
कूटनीतिक	kʊːʈn̪iːt̪ɪkʰ
कूड़ा	kuːɽäː
कूड़ा	kuːɽɑː
कूड़े	kuːɽeː
कूड़ेदान	kuːɽeːdaːn
कूड़ेदान	kuːɽeːd̪ä̃ːn
कूद	kɵːd
कूदकर	kuːd̪kɐɾ
कूदता	kuːd̪̚t̪äː
कूदता	kuːɖʈʌ
कूदती	kuːd̪̚t̪iː
कूदतीं	kuːd̪̚t̪ĩː
कूदते	kuːd̪̚t̪eː
कूदते	kɵːd̪t̪e
कूदना	kuːd̪̚näː
कूदना	kuːɳə
कूदनी	kuːd̪̚niː
कूदनीं	kuːd̪̚nĩː
कूदने	kuːdənɛ
कूदने	kuːd̪̚neː
कूदनेवाला	kuːd̪̚neːʋäːläː
कूदनेवाली	kuːd̪̚neːʋäːliː
कूदनेवालीं	kuːd̪̚neːʋäːlĩː
कूदनेवाले	kuːd̪̚neːʋäːleː
कूदा	kuːd̪äː
कूदिये	kuːd̪ijeː
कूदियेगा	kuːd̪ijeːgäː
कूदियो	kuːd̪ijoː
कूदी	kudiː
कूदूँगा	kuːd̪ũːŋgäː
कूदूँगी	kuːd̪ũːŋgiː
कूदेंगी	kuːd̪ẽːŋgiː
कूदेंगे	kuːdeŋgeː
कूदेंगे	kuːd̪ẽːŋgeː
कूदेगा	kuːd̪eːgäː
कूदेगा	kɵːdeːgə
कूदो	kuːdo
कूप	kuːp
कूपर	kuːpəɾ
कूपों	kuːpõː
कूबा	kuːbäː
कूरियर	kuːɾiːjəɾ
कूल	kʊl
कूलर	kuːlɾ
कूलेंट	kʊleːn̪t̪
कूलॉम	kuːlɔ̃m
कूल्हा	kuːlɦäː
कूल्हे	kuːle
कूल्हों	kʰoːlʰoː
कूड़ा-कबाड़ा	kuːɽɑːkʌbɑːɽɑː
कृंतक	kɽə̃t̪kə
कृतघ्न	kɾɪt̪gʱn̪
कृतज्ञ	kɾɪt̪ɐgjᵊ
कृतज्ञता	kɾɪtɟʝt̪a
कृति	kɾɪt̪i
कृतित्व	kɾɪt̪ɪt̪wᵊ
कृतियाँ	kɾɪt̪ijä̃ː
कृतियो	kɾɪt̪ijoː
कृतियों	kɾɪt̪ijõː
कृत्यों	kɾɪtjoː
कृत्रिम	kɾɪt̪ɾɪm
कृत्रिम	kɾɪt̪ɾɪ̃m
कृदंत	kɾɪd̪ɐ̃n̪t̪
कृदन्त	kɾɪd̪ɐ̃n̪t̪
कृपणताएँ	kɾɪpɐ̃ɳt̪äːẽː
कृपणताओ	kɾɪpɐ̃ɳt̪äːoː
कृपणताओं	kɾɪpɐ̃ɳt̪äːõː
कृपया	kɾipjɑː
कृपया	kɾɪpjäː
कृपा	kɾɪpäː
कृपा	kɾɪpɑ
कृपाण	kɾɪpaːɳ
कृपालु	krɪpɑːluː
कृप्या	kɾipjɑ
कृमि	kɾimi
कृमिपूर्ण	kr̥mipuːr̩n
कृषक	kɾɪʂk
कृषक	kɾɪʃɐk
कृषकों	kɾɪʂkõː
कृषि	kɾɪʂi
कृषि	kɾɪʃiː
कृष्ण	krɪʂɳ
कृष्ण	kɾɪʃɐ̃ɳ
कृष्ण	kɾɪʃɳäː
कृष्ण	kɾɪʃɳᵊ
कृष्णन	krɪʂnə
कृष्णमूर्ति	krɪʂn̪moːɾt̪i
कृष्णा	krɪʂnɑː
कृष्णा	kɾɪʃɳäː
कॅटलोनिया	kæʈloːnijäː
कॅन्सर	kæ̃nsɐɾ
के	keː
के-हम	kəɦəm
केंट	keːɳʈ
केंटकी	keːɳʈkiː
केंटन	keːɳʈən
केंद्र	kɛn̪dr̪
केंद्र	kẽːn̪d̪ɾᵊ
केंद्रक	kẽːn̪d̪ɾɐk
केंद्रित	kɛn̪d̪ɾɪt̪
केंद्रित	kẽːn̪d̪ɾɪt̪
केंद्रीकरण	kẽːn̪d̪ɾiːkɐɾɐ̃ɳ
केंद्रीय	keːn̪d̪riːj
केंद्रीय	kẽːn̪d̪ɾiːjᵊ
केंद्रो	kẽːn̪d̪ɾoː
केंद्रों	kẽːn̪d̪ɾõː
केक	kɛk
केकड़ा	keːkɽäː
केकड़े	keːkɽeː
केकड़ों	kɛːkɾõ
केके	keːkeː
केके	kɛkɛ
केके-मिक्स	keːkeːmɪkʰs
केचप	keːtʃʰəp
केजरीवाल	keːdʒɾiːʋäːl
केजीबी	keːdʒiːbiː
केट	kɛːʈ
केटल	kɛːʈəl
केटानिया	keːʈaːniːə
केटिन	keːʈɪn
केटेलिन	keːʈeːlɪn
केडी	keːɾiː
केतकी	keːt̪kiː
केतली	kɛːt̪li
केन	kɛn
केनवरल	kenʋərəl
केनेथ	kenɛːt̪ʰ
केन्द्र	kɛːnd̪r̪
केन्द्र	kẽːn̪d̪ɾᵊ
केन्द्रज	kɛnd̪ɾəz
केन्द्रापसारक	keːnd̪ɾɑːpsɑːɾk
केन्द्रित	kɛnd̪ɾɪt̪
केन्द्रीय	keːnd̪riːj
केन्द्रो	kẽːn̪d̪ɾoː
केन्द्रों	kɛnd̪roː
केन्द्रों	kẽːn̪d̪ɾõː
केन्या	kenjə
केन्या	kẽːɲjäː
केन्सास	keːnsɑːs
केप	kɛːp
केपटाउन	keːpʈäːʊ̃n
केपर्स	keːpərs
केबल	kɛbəl
केबलों	keːbloː
केबिन	keːbin
केबिनों	keːbɪnõː
केमिकल	keːmɪkəl
केमिली	kɛmɪliː
केमिस्ट	kəmeːst̪
केमिस्ट्री	keːmɪsːt̪riː
केमेरो	kɛːmeːroː
केमो	kɛmo
केम्पका	kɛmpka
केम्सफोर्ड	keːmsfɔːɽd̪
केमफ़ोर्ड	kɛmfoːɽd
केयर	keːɾ
केरन	kɛːɾən
केरल	keːɾɐl
केरल	keːɾɐlᵊ
केरल	keːɾəl
केल	keːl
केलर	keːlɾ
केला	keːläː
केला	kɛːlə
केली	kɛːli
केले	kɛle
केल्विन	keːlʋɪn
केवट	keʋəʈ
केवल	keːʋɐl
केवल	kɛʋəl
केविन	keːʋɪn
केस	kɛs
केसर	keːsɐɾ
केसरिया	keːsɾijäː
केसल्रिंग	kɛːsəlrɪŋ
केसा	kɛːsə
केसाकिची	keːsɑːkɪtʃiː
केसिनो	keːsinoː
केसी	keːsiː
केसे	keːse
कैंचियाँ	kɛ̃ːntʃijä̃ː
कैंचियाँ	qɛ̃ːntʃijä̃ː
कैंचियो	kɛ̃ːntʃijoː
कैंचियो	qɛ̃ːntʃijoː
कैंचियों	kɛ̃ːntʃijõː
कैंचियों	qɛ̃ːntʃijõː
कैंची	kə̃i̯tʃi
कैंटीन	kəɪ̃ːʈiːn
कैंटीन	kɛ̃ːɳʈĩːn
कैंटोनीज़	kəɪ̯n̪ʈoːnɪz
कैंडी	kɑːɳɖiː
कैंडी	kɛ̃ːɳɖiː
कैंप	kæɪmp
कैंपनेला	kæ̃mpn̪eːl̪ə
कैंपफ़ायर	kæɪmpʰɪəɹ
